SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
42018,1610612755,PHI,Philadelphia 76ers,0041800124,2019-04-20,PHI @ BKN,W,239,112,44,88,0.5,8,26,0.308,16,21,0.762,12,44,56,25,6,8,19,24,4.0,2018-19
42018,1610612751,BKN,Brooklyn Nets,0041800124,2019-04-20,BKN vs. PHI,L,240,108,36,90,0.4,12,38,0.316,24,31,0.774,12,29,41,23,10,4,14,26,-4.0,2018-19
42018,1610612753,ORL,Orlando Magic,0041800113,2019-04-19,ORL vs. TOR,L,240,93,29,80,0.363,13,44,0.295,22,23,0.957,7,35,42,19,8,5,16,17,-5.0,2018-19
42018,1610612761,TOR,Toronto Raptors,0041800113,2019-04-19,TOR @ ORL,W,239,98,39,87,0.448,11,28,0.393,9,10,0.9,8,35,43,26,9,3,13,23,5.0,2018-19
42018,1610612738,BOS,Boston Celtics,0041800133,2019-04-19,BOS @ IND,W,239,104,38,81,0.469,15,34,0.441,13,22,0.591,9,36,45,23,4,4,13,19,8.0,2018-19
42018,1610612754,IND,Indiana Pacers,0041800133,2019-04-19,IND vs. BOS,L,239,96,34,81,0.42,11,30,0.367,17,23,0.739,8,32,40,20,9,4,9,19,-8.0,2018-19
42018,1610612755,PHI,Philadelphia 76ers,0041800123,2019-04-18,PHI @ BKN,W,240,131,45,94,0.479,11,27,0.407,30,35,0.857,15,39,54,26,9,5,16,29,16.0,2018-19
42018,1610612751,BKN,Brooklyn Nets,0041800123,2019-04-18,BKN vs. PHI,L,239,115,39,96,0.406,8,39,0.205,29,35,0.829,13,30,43,12,6,2,15,24,-16.0,2018-19
42018,1610612754,IND,Indiana Pacers,0041800132,2019-04-17,IND @ BOS,L,241,91,36,81,0.444,13,34,0.382,6,10,0.6,4,32,36,23,11,3,11,16,-8.0,2018-19
42018,1610612738,BOS,Boston Celtics,0041800132,2019-04-17,BOS vs. IND,W,240,99,40,84,0.476,11,28,0.393,8,9,0.889,7,41,48,22,3,5,14,16,8.0,2018-19
42018,1610612765,DET,Detroit Pistons,0041800102,2019-04-17,DET @ MIL,L,240,99,37,99,0.374,12,36,0.333,13,17,0.765,11,32,43,23,5,7,8,21,-21.0,2018-19
42018,1610612749,MIL,Milwaukee Bucks,0041800102,2019-04-17,MIL vs. DET,W,242,120,47,90,0.522,11,26,0.423,15,21,0.714,8,46,54,32,5,11,12,21,21.0,2018-19
42018,1610612761,TOR,Toronto Raptors,0041800112,2019-04-16,TOR vs. ORL,W,242,111,42,87,0.483,11,35,0.314,16,17,0.941,6,36,42,25,10,5,7,23,29.0,2018-19
42018,1610612753,ORL,Orlando Magic,0041800112,2019-04-16,ORL @ TOR,L,241,82,30,81,0.37,9,34,0.265,13,24,0.542,12,33,45,17,2,4,17,18,-29.0,2018-19
42018,1610612755,PHI,Philadelphia 76ers,0041800122,2019-04-15,PHI vs. BKN,W,240,145,55,98,0.561,9,23,0.391,26,32,0.813,15,34,49,29,8,3,12,23,22.0,2018-19
